size,data_type,algorithm,threshold,time_µs
7200,reversed,merge_hybrid,10,643.0
7200,reversed,merge_hybrid,15,404.0
7200,reversed,merge_hybrid,20,400.0
7200,reversed,merge_hybrid,30,483.0
7200,reversed,merge_hybrid,50,491.0
7300,reversed,merge_hybrid,5,464.0
7300,reversed,merge_hybrid,10,423.0
7300,reversed,merge_hybrid,15,416.0
7300,reversed,merge_hybrid,20,421.0
7300,reversed,merge_hybrid,30,493.0
7300,reversed,merge_hybrid,50,557.0
7400,reversed,merge_hybrid,5,479.0
7400,reversed,merge_hybrid,10,432.0
7400,reversed,merge_hybrid,15,405.0
7400,reversed,merge_hybrid,20,405.0
7400,reversed,merge_hybrid,30,493.0
7400,reversed,merge_hybrid,50,501.0
7500,reversed,merge_hybrid,5,499.0
7500,reversed,merge_hybrid,10,497.0
7500,reversed,merge_hybrid,15,654.0
7500,reversed,merge_hybrid,20,426.0
7500,reversed,merge_hybrid,30,497.0
7500,reversed,merge_hybrid,50,506.0
7600,reversed,merge_hybrid,5,479.0
7600,reversed,merge_hybrid,10,436.0
7600,reversed,merge_hybrid,15,421.0
7600,reversed,merge_hybrid,20,486.0
7600,reversed,merge_hybrid,30,518.0
7600,reversed,merge_hybrid,50,735.0
7700,reversed,merge_hybrid,5,472.0
7700,reversed,merge_hybrid,10,439.0
7700,reversed,merge_hybrid,15,430.0
7700,reversed,merge_hybrid,20,426.0
7700,reversed,merge_hybrid,30,535.0
7700,reversed,merge_hybrid,50,538.0
7800,reversed,merge_hybrid,5,510.0
7800,reversed,merge_hybrid,10,456.0
7800,reversed,merge_hybrid,15,434.0
7800,reversed,merge_hybrid,20,433.0
7800,reversed,merge_hybrid,30,492.0
7800,reversed,merge_hybrid,50,572.0
7900,reversed,merge_hybrid,5,502.0
7900,reversed,merge_hybrid,10,455.0
7900,reversed,merge_hybrid,15,445.0
7900,reversed,merge_hybrid,20,448.0
7900,reversed,merge_hybrid,30,493.0
7900,reversed,merge_hybrid,50,512.0
8000,reversed,merge_hybrid,5,496.0
8000,reversed,merge_hybrid,10,460.0
8000,reversed,merge_hybrid,15,449.0
8000,reversed,merge_hybrid,20,461.0
8000,reversed,merge_hybrid,30,460.0
8000,reversed,merge_hybrid,50,573.0
8100,reversed,merge_hybrid,5,502.0
8100,reversed,merge_hybrid,10,466.0
8100,reversed,merge_hybrid,15,458.0
8100,reversed,merge_hybrid,20,459.0
8100,reversed,merge_hybrid,30,458.0
8100,reversed,merge_hybrid,50,569.0
8200,reversed,merge_hybrid,5,506.0
8200,reversed,merge_hybrid,10,468.0
8200,reversed,merge_hybrid,15,480.0
8200,reversed,merge_hybrid,20,463.0
8200,reversed,merge_hybrid,30,473.0
8200,reversed,merge_hybrid,50,689.0
8300,reversed,merge_hybrid,5,569.0
8300,reversed,merge_hybrid,10,476.0
8300,reversed,merge_hybrid,15,517.0
8300,reversed,merge_hybrid,20,474.0
8300,reversed,merge_hybrid,30,501.0
8300,reversed,merge_hybrid,50,613.0
8400,reversed,merge_hybrid,5,568.0
8400,reversed,merge_hybrid,10,476.0
8400,reversed,merge_hybrid,15,486.0
8400,reversed,merge_hybrid,20,486.0
8400,reversed,merge_hybrid,30,484.0
8400,reversed,merge_hybrid,50,629.0
8500,reversed,merge_hybrid,5,528.0
